,id,question,answer
3368,104,17,
3369,105,17,
3370,106,17,
3371,107,17,
3372,108,17,
3373,109,17,32.0
3374,110,17,
3375,111,17,
3376,112,17,
3377,113,17,
3378,114,17,
3379,115,17,74.0
3380,116,17,
3381,117,17,
3382,118,17,
3383,119,17,
3384,120,17,
3385,121,17,
3386,122,17,
3387,123,17,
3388,124,17,
3389,125,17,80.0
3390,126,17,
3391,127,17,
3392,128,17,
3393,129,17,
3394,130,17,
3395,131,17,
3396,132,17,
3397,133,17,61.0
3398,134,17,
3399,135,17,
3400,136,17,81.0
3401,137,17,
3402,138,17,
3403,139,17,
3404,140,17,
3405,141,17,
3406,142,17,
3407,143,17,
3408,144,17,
3409,145,17,
3410,146,17,
3411,147,17,33.0
3412,148,17,
3413,149,17,
3414,150,17,
3415,151,17,
3416,152,17,
3417,153,17,
3418,154,17,89.0
3419,155,17,
3420,156,17,
3421,157,17,
3422,158,17,
3423,159,17,
3424,160,17,91.0
3425,161,17,
3426,162,17,
3427,163,17,
3428,164,17,90.0
3429,165,17,84.0
3430,166,17,
3431,167,17,
3432,168,17,
3433,169,17,
3434,170,17,
3435,171,17,
3436,172,17,41.0
3437,173,17,
3438,174,17,
3439,175,17,
3440,176,17,
3441,177,17,
3442,178,17,
3443,179,17,
3444,180,17,75.0
3445,181,17,
3446,182,17,
3447,183,17,42.0
3448,184,17,
3449,185,17,
3450,186,17,
3451,187,17,
3452,188,17,100.0
3453,189,17,
3454,190,17,
3455,191,17,
3456,192,17,
3457,193,17,
3458,194,17,
3459,195,17,
3460,196,17,
3461,197,17,
3462,198,17,
3463,199,17,
3464,200,17,
3465,201,17,
3466,202,17,70.0
3467,203,17,24.3384469512744
3468,0,18,
3469,1,18,
3470,2,18,
3471,3,18,
3472,4,18,
3473,5,18,
3474,6,18,
3475,7,18,
3476,8,18,
3477,9,18,
3478,10,18,
3479,11,18,
3480,12,18,
3481,13,18,
3482,14,18,
3483,15,18,
3484,16,18,
3485,17,18,
3486,18,18,
3487,19,18,
3488,20,18,
3489,21,18,
3490,22,18,
3491,23,18,
3492,24,18,
3493,25,18,
3494,26,18,
3495,27,18,
3496,28,18,
3497,29,18,
3498,30,18,
3499,31,18,
3500,32,18,
3501,33,18,
3502,34,18,
3503,35,18,
3504,36,18,
3505,37,18,
3506,38,18,
3507,39,18,
3508,40,18,
3509,41,18,
3510,42,18,
3511,43,18,
3512,44,18,
3513,45,18,
3514,46,18,
3515,47,18,
3516,48,18,
3517,49,18,
3518,50,18,
3519,51,18,
3520,52,18,
3521,53,18,
3522,54,18,
3523,55,18,
3524,56,18,
3525,57,18,
3526,58,18,
3527,59,18,
3528,60,18,
3529,61,18,
3530,62,18,
3531,63,18,
3532,64,18,
3533,65,18,
3534,66,18,
3535,67,18,
3536,68,18,
3537,69,18,
3538,70,18,
3539,71,18,
3540,72,18,
3541,73,18,
3542,74,18,
3543,75,18,
3544,76,18,
3545,77,18,
3546,78,18,
3547,79,18,
3548,80,18,
3549,81,18,
3550,82,18,
3551,83,18,
3552,84,18,
3553,85,18,
3554,86,18,
3555,87,18,
3556,88,18,
3557,89,18,
3558,90,18,
3559,91,18,
3560,92,18,
3561,93,18,
3562,94,18,
3563,95,18,
3564,96,18,
3565,97,18,
3566,98,18,
3567,99,18,
3568,100,18,
3569,101,18,100.0
3570,102,18,
3571,103,18,
3572,104,18,
3573,105,18,
3574,106,18,
3575,107,18,
3576,108,18,81.0
3577,109,18,
3578,110,18,
3579,111,18,
3580,112,18,
3581,113,18,
3582,114,18,91.0
3583,115,18,
3584,116,18,
3585,117,18,
3586,118,18,
3587,119,18,41.0
3588,120,18,
3589,121,18,
3590,122,18,
3591,123,18,
3592,124,18,
3593,125,18,
3594,126,18,
3595,127,18,
3596,128,18,
3597,129,18,50.0
3598,130,18,
3599,131,18,
3600,132,18,
3601,133,18,
3602,134,18,
3603,135,18,
3604,136,18,
3605,137,18,
3606,138,18,
3607,139,18,
3608,140,18,
3609,141,18,
3610,142,18,100.0
3611,143,18,
3612,144,18,
3613,145,18,96.0
3614,146,18,
3615,147,18,50.0
3616,148,18,
3617,149,18,
3618,150,18,80.0
3619,151,18,
3620,152,18,
3621,153,18,
3622,154,18,
3623,155,18,
3624,156,18,83.0
3625,157,18,
3626,158,18,
3627,159,18,60.0
3628,160,18,
3629,161,18,
3630,162,18,
3631,163,18,75.0
3632,164,18,
3633,165,18,
3634,166,18,
3635,167,18,
3636,168,18,
3637,169,18,
3638,170,18,
3639,171,18,
3640,172,18,
3641,173,18,
3642,174,18,
3643,175,18,
3644,176,18,
3645,177,18,62.0
3646,178,18,
3647,179,18,
3648,180,18,
3649,181,18,
3650,182,18,
3651,183,18,
3652,184,18,
3653,185,18,
3654,186,18,
3655,187,18,44.0
3656,188,18,
3657,189,18,
3658,190,18,
3659,191,18,
3660,192,18,
3661,193,18,
3662,194,18,
3663,195,18,
3664,196,18,
3665,197,18,
3666,198,18,49.0
3667,199,18,
3668,200,18,
3669,201,18,
3670,202,18,70.8
3671,203,18,21.1193885192865
3672,0,19,
3673,1,19,
3674,2,19,
3675,3,19,
3676,4,19,
3677,5,19,
3678,6,19,
3679,7,19,
3680,8,19,
3681,9,19,
3682,10,19,
3683,11,19,
3684,12,19,
3685,13,19,
3686,14,19,
3687,15,19,
3688,16,19,
3689,17,19,
3690,18,19,
3691,19,19,
3692,20,19,
3693,21,19,
3694,22,19,
3695,23,19,
3696,24,19,
3697,25,19,
3698,26,19,
3699,27,19,
3700,28,19,
3701,29,19,
3702,30,19,
3703,31,19,
3704,32,19,
3705,33,19,
3706,34,19,
3707,35,19,
3708,36,19,
3709,37,19,
3710,38,19,
3711,39,19,
3712,40,19,
3713,41,19,
3714,42,19,
3715,43,19,
3716,44,19,
3717,45,19,
3718,46,19,
3719,47,19,
3720,48,19,
3721,49,19,
3722,50,19,
3723,51,19,
3724,52,19,
3725,53,19,
3726,54,19,
3727,55,19,
3728,56,19,
3729,57,19,
3730,58,19,
3731,59,19,
3732,60,19,
3733,61,19,
3734,62,19,
3735,63,19,
3736,64,19,
3737,65,19,
3738,66,19,
3739,67,19,
3740,68,19,
3741,69,19,
3742,70,19,
3743,71,19,
3744,72,19,
3745,73,19,
3746,74,19,
3747,75,19,
3748,76,19,
3749,77,19,
3750,78,19,
3751,79,19,
3752,80,19,
3753,81,19,
3754,82,19,
3755,83,19,
3756,84,19,
3757,85,19,
3758,86,19,
3759,87,19,
3760,88,19,
3761,89,19,
3762,90,19,
3763,91,19,
3764,92,19,
3765,93,19,
3766,94,19,
3767,95,19,
3768,96,19,
3769,97,19,
3770,98,19,
3771,99,19,
3772,100,19,
3773,101,19,
3774,102,19,
3775,103,19,
3776,104,19,
3777,105,19,
3778,106,19,26.0
3779,107,19,
3780,108,19,
3781,109,19,
3782,110,19,
3783,111,19,
3784,112,19,
3785,113,19,70.0
3786,114,19,
3787,115,19,
3788,116,19,
3789,117,19,
3790,118,19,
3791,119,19,
3792,120,19,81.0
3793,121,19,
3794,122,19,91.0
3795,123,19,
3796,124,19,
3797,125,19,
3798,126,19,
3799,127,19,
3800,128,19,51.0
3801,129,19,
3802,130,19,64.0
3803,131,19,
3804,132,19,
3805,133,19,
3806,134,19,
3807,135,19,
3808,136,19,
3809,137,19,60.0
3810,138,19,
3811,139,19,
3812,140,19,
3813,141,19,
3814,142,19,
3815,143,19,69.0
3816,144,19,
3817,145,19,
3818,146,19,
3819,147,19,
3820,148,19,
3821,149,19,
3822,150,19,71.0
3823,151,19,
3824,152,19,
3825,153,19,
3826,154,19,
3827,155,19,
3828,156,19,
3829,157,19,
3830,158,19,
3831,159,19,
3832,160,19,87.0
3833,161,19,
3834,162,19,
3835,163,19,
3836,164,19,
3837,165,19,
3838,166,19,
3839,167,19,11.0
3840,168,19,
3841,169,19,
3842,170,19,
3843,171,19,
3844,172,19,
3845,173,19,
3846,174,19,
3847,175,19,63.0
3848,176,19,
3849,177,19,
3850,178,19,
3851,179,19,
3852,180,19,80.0
3853,181,19,
3854,182,19,
3855,183,19,
3856,184,19,
3857,185,19,
3858,186,19,
3859,187,19,
3860,188,19,
3861,189,19,21.0
3862,190,19,70.0
3863,191,19,
3864,192,19,
3865,193,19,
3866,194,19,
3867,195,19,
3868,196,19,
3869,197,19,
3870,198,19,
3871,199,19,
3872,200,19,
3873,201,19,
3874,202,19,61.0
3875,203,19,24.0564811581887
3876,0,20,
3877,1,20,
3878,2,20,
3879,3,20,
3880,4,20,
3881,5,20,
3882,6,20,
3883,7,20,
3884,8,20,
3885,9,20,
3886,10,20,
3887,11,20,
3888,12,20,
3889,13,20,
3890,14,20,
3891,15,20,
3892,16,20,
3893,17,20,
3894,18,20,
3895,19,20,
3896,20,20,
3897,21,20,
3898,22,20,
3899,23,20,
3900,24,20,
3901,25,20,
3902,26,20,
3903,27,20,
3904,28,20,
3905,29,20,
3906,30,20,
3907,31,20,
3908,32,20,
3909,33,20,
3910,34,20,
3911,35,20,
3912,36,20,
3913,37,20,
3914,38,20,
3915,39,20,
3916,40,20,
3917,41,20,
3918,42,20,
3919,43,20,
3920,44,20,
3921,45,20,
3922,46,20,
3923,47,20,
3924,48,20,
3925,49,20,
3926,50,20,
3927,51,20,
3928,52,20,
3929,53,20,
3930,54,20,
3931,55,20,
3932,56,20,
3933,57,20,
3934,58,20,
3935,59,20,
3936,60,20,
3937,61,20,
3938,62,20,
3939,63,20,
3940,64,20,
3941,65,20,
3942,66,20,
3943,67,20,
3944,68,20,
3945,69,20,
3946,70,20,
3947,71,20,
3948,72,20,
3949,73,20,
3950,74,20,
3951,75,20,
3952,76,20,
3953,77,20,
3954,78,20,
3955,79,20,
3956,80,20,
3957,81,20,
3958,82,20,
3959,83,20,
3960,84,20,
3961,85,20,
3962,86,20,
3963,87,20,
3964,88,20,
3965,89,20,
3966,90,20,
3967,91,20,
3968,92,20,
3969,93,20,
3970,94,20,
3971,95,20,
3972,96,20,
3973,97,20,
3974,98,20,
3975,99,20,
3976,100,20,
3977,101,20,
3978,102,20,
3979,103,20,
3980,104,20,
3981,105,20,
3982,106,20,49.0
3983,107,20,
3984,108,20,
3985,109,20,
3986,110,20,
3987,111,20,95.0
3988,112,20,62.0
3989,113,20,
3990,114,20,
3991,115,20,
3992,116,20,
3993,117,20,
3994,118,20,
3995,119,20,
3996,120,20,
3997,121,20,
3998,122,20,
3999,123,20,
4000,124,20,
4001,125,20,
4002,126,20,100.0
4003,127,20,
4004,128,20,72.0
4005,129,20,
4006,130,20,70.0
4007,131,20,
4008,132,20,
4009,133,20,
4010,134,20,
4011,135,20,
4012,136,20,
4013,137,20,
4014,138,20,
4015,139,20,
4016,140,20,
4017,141,20,
4018,142,20,
4019,143,20,
4020,144,20,
4021,145,20,
4022,146,20,
4023,147,20,59.0
4024,148,20,
4025,149,20,
4026,150,20,
4027,151,20,
4028,152,20,95.0
4029,153,20,54.0
4030,154,20,
4031,155,20,
4032,156,20,51.0
4033,157,20,
4034,158,20,
4035,159,20,
4036,160,20,
4037,161,20,
4038,162,20,
4039,163,20,
4040,164,20,
4041,165,20,
4042,166,20,
4043,167,20,
4044,168,20,71.0
4045,169,20,
4046,170,20,
4047,171,20,
4048,172,20,
4049,173,20,
4050,174,20,
4051,175,20,
4052,176,20,
4053,177,20,
4054,178,20,50.0
4055,179,20,
4056,180,20,
4057,181,20,
4058,182,20,80.0
4059,183,20,
4060,184,20,
4061,185,20,
4062,186,20,
4063,187,20,40.0
4064,188,20,
4065,189,20,
4066,190,20,
4067,191,20,
4068,192,20,
4069,193,20,
4070,194,20,
4071,195,20,
4072,196,20,
4073,197,20,70.0
4074,198,20,
4075,199,20,
4076,200,20,
4077,201,20,
4078,202,20,67.8666666666667
4079,203,20,18.380372554387897
4080,0,21,
4081,1,21,
4082,2,21,
4083,3,21,
4084,4,21,
4085,5,21,
4086,6,21,
4087,7,21,
4088,8,21,
4089,9,21,
4090,10,21,
4091,11,21,
4092,12,21,
4093,13,21,
4094,14,21,
4095,15,21,
4096,16,21,
4097,17,21,
4098,18,21,
4099,19,21,
4100,20,21,
4101,21,21,
4102,22,21,
4103,23,21,
4104,24,21,
4105,25,21,
4106,26,21,
4107,27,21,
4108,28,21,
4109,29,21,
4110,30,21,
4111,31,21,
4112,32,21,
4113,33,21,
4114,34,21,
4115,35,21,
4116,36,21,
4117,37,21,
4118,38,21,
4119,39,21,
4120,40,21,
4121,41,21,
4122,42,21,
4123,43,21,
4124,44,21,
4125,45,21,
4126,46,21,
4127,47,21,
4128,48,21,
4129,49,21,
4130,50,21,
4131,51,21,
4132,52,21,
4133,53,21,
4134,54,21,
4135,55,21,
4136,56,21,
4137,57,21,
4138,58,21,
4139,59,21,
4140,60,21,
4141,61,21,
4142,62,21,
4143,63,21,
4144,64,21,
4145,65,21,
4146,66,21,
4147,67,21,
4148,68,21,
4149,69,21,
4150,70,21,
4151,71,21,
4152,72,21,
4153,73,21,
4154,74,21,
4155,75,21,
4156,76,21,
4157,77,21,
4158,78,21,
4159,79,21,
4160,80,21,
4161,81,21,
4162,82,21,
4163,83,21,
4164,84,21,
4165,85,21,
4166,86,21,
4167,87,21,
4168,88,21,
4169,89,21,
4170,90,21,
4171,91,21,
4172,92,21,
4173,93,21,
4174,94,21,
4175,95,21,
4176,96,21,
4177,97,21,
4178,98,21,
4179,99,21,
4180,100,21,
4181,101,21,
4182,102,21,
4183,103,21,
4184,104,21,
4185,105,21,
4186,106,21,44.0
4187,107,21,
4188,108,21,
4189,109,21,
4190,110,21,
4191,111,21,
4192,112,21,
4193,113,21,60.0
4194,114,21,
4195,115,21,
4196,116,21,
4197,117,21,
4198,118,21,98.0
4199,119,21,
4200,120,21,
4201,121,21,
4202,122,21,
4203,123,21,
4204,124,21,
4205,125,21,80.0
4206,126,21,
4207,127,21,
4208,128,21,
4209,129,21,
4210,130,21,
4211,131,21,
4212,132,21,52.0
4213,133,21,
4214,134,21,
4215,135,21,
4216,136,21,
4217,137,21,
4218,138,21,83.0
4219,139,21,
4220,140,21,65.0
4221,141,21,
4222,142,21,
4223,143,21,
4224,144,21,
4225,145,21,
4226,146,21,
4227,147,21,
4228,148,21,
4229,149,21,
4230,150,21,
4231,151,21,
4232,152,21,90.0
4233,153,21,
4234,154,21,
4235,155,21,
4236,156,21,
4237,157,21,
4238,158,21,
4239,159,21,
4240,160,21,92.0
4241,161,21,
4242,162,21,
4243,163,21,
4244,164,21,
4245,165,21,94.0
4246,166,21,
4247,167,21,
4248,168,21,
4249,169,21,
4250,170,21,
4251,171,21,
4252,172,21,90.0
4253,173,21,57.0
4254,174,21,
4255,175,21,
4256,176,21,
4257,177,21,
4258,178,21,
4259,179,21,
4260,180,21,
4261,181,21,
4262,182,21,
4263,183,21,
4264,184,21,50.0
4265,185,21,
4266,186,21,
4267,187,21,14.0
4268,188,21,
4269,189,21,
4270,190,21,
4271,191,21,
4272,192,21,
4273,193,21,82.0
4274,194,21,
4275,195,21,
4276,196,21,
4277,197,21,
4278,198,21,
4279,199,21,50.0
4280,200,21,
4281,201,21,
4282,202,21,68.8125
4283,203,21,23.472590398164396
4284,0,22,
4285,1,22,
4286,2,22,
4287,3,22,
4288,4,22,
4289,5,22,
4290,6,22,
4291,7,22,
4292,8,22,
4293,9,22,
4294,10,22,
4295,11,22,
4296,12,22,
4297,13,22,
4298,14,22,
4299,15,22,
4300,16,22,
4301,17,22,
4302,18,22,
4303,19,22,
4304,20,22,
4305,21,22,
4306,22,22,
4307,23,22,
4308,24,22,
4309,25,22,
4310,26,22,
4311,27,22,
4312,28,22,
4313,29,22,
4314,30,22,
4315,31,22,
4316,32,22,
4317,33,22,
4318,34,22,
4319,35,22,
4320,36,22,
4321,37,22,
4322,38,22,
4323,39,22,
4324,40,22,
4325,41,22,
4326,42,22,
4327,43,22,
4328,44,22,
4329,45,22,
4330,46,22,
4331,47,22,
4332,48,22,
4333,49,22,
4334,50,22,
4335,51,22,
4336,52,22,
4337,53,22,
4338,54,22,
4339,55,22,
4340,56,22,
4341,57,22,
4342,58,22,
4343,59,22,
4344,60,22,
4345,61,22,
4346,62,22,
4347,63,22,
4348,64,22,
4349,65,22,
4350,66,22,
4351,67,22,
4352,68,22,
4353,69,22,
4354,70,22,
4355,71,22,
4356,72,22,
4357,73,22,
4358,74,22,
4359,75,22,
4360,76,22,
4361,77,22,
4362,78,22,
4363,79,22,
4364,80,22,
4365,81,22,
4366,82,22,
4367,83,22,
4368,84,22,
4369,85,22,
4370,86,22,
4371,87,22,
4372,88,22,
4373,89,22,
4374,90,22,
4375,91,22,
4376,92,22,
4377,93,22,
4378,94,22,
4379,95,22,
4380,96,22,
4381,97,22,
4382,98,22,
4383,99,22,
4384,100,22,
4385,101,22,
4386,102,22,1.0
4387,103,22,
4388,104,22,
4389,105,22,34.0
4390,106,22,
4391,107,22,
4392,108,22,
4393,109,22,
4394,110,22,
4395,111,22,
4396,112,22,
4397,113,22,
4398,114,22,50.0
4399,115,22,
4400,116,22,
4401,117,22,
4402,118,22,99.0
4403,119,22,
4404,120,22,
4405,121,22,
4406,122,22,
4407,123,22,
4408,124,22,
4409,125,22,
4410,126,22,
4411,127,22,
4412,128,22,
4413,129,22,30.0
4414,130,22,
4415,131,22,
4416,132,22,
4417,133,22,
4418,134,22,
4419,135,22,10.0
4420,136,22,
4421,137,22,
4422,138,22,
4423,139,22,
4424,140,22,
4425,141,22,
4426,142,22,
4427,143,22,
4428,144,22,
4429,145,22,
4430,146,22,
4431,147,22,
4432,148,22,
4433,149,22,
4434,150,22,
4435,151,22,
4436,152,22,
4437,153,22,
4438,154,22,
4439,155,22,60.0
4440,156,22,
4441,157,22,
4442,158,22,
4443,159,22,
4444,160,22,
4445,161,22,
4446,162,22,
4447,163,22,55.0
4448,164,22,20.0
4449,165,22,50.0
4450,166,22,
4451,167,22,
4452,168,22,
4453,169,22,
4454,170,22,
4455,171,22,
4456,172,22,
4457,173,22,18.0
4458,174,22,
4459,175,22,50.0
4460,176,22,
4461,177,22,
4462,178,22,
4463,179,22,
4464,180,22,
4465,181,22,
4466,182,22,
4467,183,22,
4468,184,22,
4469,185,22,20.0
4470,186,22,
4471,187,22,
4472,188,22,
4473,189,22,
4474,190,22,
4475,191,22,
4476,192,22,
4477,193,22,
4478,194,22,
4479,195,22,18.0
4480,196,22,
4481,197,22,60.0
4482,198,22,
4483,199,22,
4484,200,22,
4485,201,22,
4486,202,22,38.3333333333333
4487,203,22,25.4801510050097
4488,0,23,
4489,1,23,
4490,2,23,
4491,3,23,
4492,4,23,
4493,5,23,
4494,6,23,
4495,7,23,
4496,8,23,
4497,9,23,
4498,10,23,
4499,11,23,
4500,12,23,
4501,13,23,
4502,14,23,
4503,15,23,
4504,16,23,
4505,17,23,
4506,18,23,
4507,19,23,
4508,20,23,
4509,21,23,
4510,22,23,
4511,23,23,
4512,24,23,
4513,25,23,
4514,26,23,
4515,27,23,
4516,28,23,
4517,29,23,
4518,30,23,
4519,31,23,
4520,32,23,
4521,33,23,
4522,34,23,
4523,35,23,
4524,36,23,
4525,37,23,
4526,38,23,
4527,39,23,
4528,40,23,
4529,41,23,
4530,42,23,
4531,43,23,
4532,44,23,
4533,45,23,
4534,46,23,
4535,47,23,
4536,48,23,
4537,49,23,
4538,50,23,
4539,51,23,
4540,52,23,
4541,53,23,
4542,54,23,
4543,55,23,
4544,56,23,
4545,57,23,
4546,58,23,
4547,59,23,
4548,60,23,
4549,61,23,
4550,62,23,
4551,63,23,
4552,64,23,
4553,65,23,
4554,66,23,
4555,67,23,
4556,68,23,
4557,69,23,
4558,70,23,
4559,71,23,
4560,72,23,
4561,73,23,
4562,74,23,
4563,75,23,
4564,76,23,
4565,77,23,
4566,78,23,
4567,79,23,
4568,80,23,
4569,81,23,
4570,82,23,
4571,83,23,
4572,84,23,
4573,85,23,
4574,86,23,
4575,87,23,
4576,88,23,
4577,89,23,
4578,90,23,
4579,91,23,
4580,92,23,
4581,93,23,
4582,94,23,
4583,95,23,
4584,96,23,
4585,97,23,
4586,98,23,
4587,99,23,
4588,100,23,
4589,101,23,
4590,102,23,10.0
4591,103,23,
4592,104,23,
4593,105,23,
4594,106,23,
4595,107,23,
4596,108,23,77.0
4597,109,23,
4598,110,23,
4599,111,23,
4600,112,23,
4601,113,23,
4602,114,23,
4603,115,23,42.0
4604,116,23,
4605,117,23,
4606,118,23,
4607,119,23,
4608,120,23,
4609,121,23,
4610,122,23,
4611,123,23,
4612,124,23,
4613,125,23,
4614,126,23,
4615,127,23,
4616,128,23,35.0
4617,129,23,
4618,130,23,
4619,131,23,
4620,132,23,
4621,133,23,
4622,134,23,
4623,135,23,
4624,136,23,32.0
4625,137,23,
4626,138,23,
4627,139,23,
4628,140,23,
4629,141,23,
4630,142,23,43.0
4631,143,23,
4632,144,23,
4633,145,23,
4634,146,23,
4635,147,23,
4636,148,23,
4637,149,23,
4638,150,23,89.0
4639,151,23,
4640,152,23,
4641,153,23,
4642,154,23,
4643,155,23,
4644,156,23,
4645,157,23,
4646,158,23,65.0
4647,159,23,
4648,160,23,
4649,161,23,
4650,162,23,
4651,163,23,
4652,164,23,
4653,165,23,5.0
4654,166,23,
4655,167,23,
4656,168,23,49.0
4657,169,23,
4658,170,23,60.0
4659,171,23,
4660,172,23,
4661,173,23,
4662,174,23,
4663,175,23,
4664,176,23,100.0
4665,177,23,
4666,178,23,
4667,179,23,
4668,180,23,
4669,181,23,
4670,182,23,
4671,183,23,
4672,184,23,
4673,185,23,
4674,186,23,
4675,187,23,53.0
4676,188,23,
4677,189,23,
4678,190,23,
4679,191,23,
4680,192,23,
4681,193,23,
4682,194,23,
4683,195,23,
4684,196,23,
4685,197,23,60.0
4686,198,23,
4687,199,23,10.0
4688,200,23,
4689,201,23,
4690,202,23,48.6666666666667
4691,203,23,28.088296156092895
4692,0,24,
4693,1,24,
4694,2,24,
4695,3,24,
4696,4,24,
4697,5,24,
4698,6,24,
4699,7,24,
4700,8,24,
4701,9,24,
4702,10,24,
4703,11,24,
4704,12,24,
4705,13,24,
4706,14,24,
4707,15,24,
4708,16,24,
4709,17,24,
4710,18,24,
4711,19,24,
4712,20,24,
4713,21,24,
4714,22,24,
4715,23,24,
4716,24,24,
4717,25,24,
4718,26,24,
4719,27,24,
4720,28,24,
4721,29,24,
4722,30,24,
4723,31,24,
4724,32,24,
4725,33,24,
4726,34,24,
4727,35,24,
4728,36,24,
4729,37,24,
4730,38,24,
4731,39,24,
4732,40,24,
4733,41,24,
4734,42,24,
4735,43,24,
4736,44,24,
4737,45,24,
4738,46,24,
4739,47,24,
4740,48,24,
4741,49,24,
4742,50,24,
4743,51,24,
4744,52,24,
4745,53,24,
4746,54,24,
4747,55,24,
4748,56,24,
4749,57,24,
4750,58,24,
4751,59,24,
4752,60,24,
4753,61,24,
4754,62,24,
4755,63,24,
4756,64,24,
4757,65,24,
4758,66,24,
4759,67,24,
4760,68,24,
4761,69,24,
4762,70,24,
4763,71,24,
4764,72,24,
4765,73,24,
4766,74,24,
4767,75,24,
4768,76,24,
4769,77,24,
4770,78,24,
4771,79,24,
4772,80,24,
4773,81,24,
4774,82,24,
4775,83,24,
4776,84,24,
4777,85,24,
4778,86,24,
4779,87,24,
4780,88,24,
4781,89,24,
4782,90,24,
4783,91,24,
4784,92,24,
4785,93,24,
4786,94,24,
4787,95,24,
4788,96,24,
4789,97,24,
4790,98,24,
4791,99,24,
4792,100,24,
4793,101,24,
4794,102,24,
4795,103,24,
4796,104,24,
4797,105,24,
4798,106,24,
4799,107,24,
4800,108,24,
4801,109,24,
4802,110,24,
4803,111,24,51.0
4804,112,24,
4805,113,24,
4806,114,24,
4807,115,24,
4808,116,24,
4809,117,24,
4810,118,24,
4811,119,24,
4812,120,24,100.0
4813,121,24,
4814,122,24,71.0
4815,123,24,
4816,124,24,
4817,125,24,
4818,126,24,
4819,127,24,
4820,128,24,
4821,129,24,
4822,130,24,52.0
4823,131,24,
4824,132,24,
4825,133,24,
4826,134,24,
4827,135,24,
4828,136,24,
4829,137,24,
4830,138,24,83.0
4831,139,24,78.0
4832,140,24,
4833,141,24,
4834,142,24,
4835,143,24,
4836,144,24,
4837,145,24,
4838,146,24,2.0
4839,147,24,
4840,148,24,
4841,149,24,
4842,150,24,
4843,151,24,
4844,152,24,
4845,153,24,
4846,154,24,92.0
4847,155,24,
4848,156,24,
4849,157,24,
4850,158,24,
4851,159,24,
4852,160,24,
4853,161,24,
4854,162,24,71.0
4855,163,24,
4856,164,24,
4857,165,24,
4858,166,24,
4859,167,24,14.0
4860,168,24,
4861,169,24,
4862,170,24,
4863,171,24,
4864,172,24,
4865,173,24,
4866,174,24,
4867,175,24,
4868,176,24,
4869,177,24,47.0
4870,178,24,
4871,179,24,
4872,180,24,
4873,181,24,
4874,182,24,71.0
4875,183,24,
4876,184,24,
4877,185,24,
4878,186,24,
4879,187,24,
4880,188,24,
4881,189,24,10.0
4882,190,24,
4883,191,24,
4884,192,24,
4885,193,24,
4886,194,24,
4887,195,24,
4888,196,24,52.0
4889,197,24,
4890,198,24,83.0
4891,199,24,
4892,200,24,
4893,201,24,
4894,202,24,58.4666666666667
4895,203,24,30.109008302373198
4896,0,25,
4897,1,25,
4898,2,25,
4899,3,25,
4900,4,25,
4901,5,25,
4902,6,25,
4903,7,25,
4904,8,25,
4905,9,25,
4906,10,25,
4907,11,25,
4908,12,25,
4909,13,25,
4910,14,25,
4911,15,25,
4912,16,25,
4913,17,25,
4914,18,25,
4915,19,25,
4916,20,25,
4917,21,25,
4918,22,25,
4919,23,25,
4920,24,25,
4921,25,25,
4922,26,25,
4923,27,25,
4924,28,25,
4925,29,25,
4926,30,25,
4927,31,25,
4928,32,25,
4929,33,25,
4930,34,25,
4931,35,25,
4932,36,25,
4933,37,25,
4934,38,25,
4935,39,25,
4936,40,25,
4937,41,25,
4938,42,25,
4939,43,25,
4940,44,25,
4941,45,25,
4942,46,25,
4943,47,25,
4944,48,25,
4945,49,25,
4946,50,25,
4947,51,25,
4948,52,25,
4949,53,25,
4950,54,25,
4951,55,25,
4952,56,25,
4953,57,25,
4954,58,25,
4955,59,25,
4956,60,25,
4957,61,25,
4958,62,25,
4959,63,25,
4960,64,25,
4961,65,25,
4962,66,25,
4963,67,25,
4964,68,25,
4965,69,25,
4966,70,25,
4967,71,25,
4968,72,25,
4969,73,25,
4970,74,25,
4971,75,25,
4972,76,25,
4973,77,25,
4974,78,25,
4975,79,25,
4976,80,25,
4977,81,25,
4978,82,25,
4979,83,25,
4980,84,25,
4981,85,25,
4982,86,25,
4983,87,25,
4984,88,25,
4985,89,25,
4986,90,25,
4987,91,25,
4988,92,25,
4989,93,25,
4990,94,25,
4991,95,25,
4992,96,25,
4993,97,25,
4994,98,25,
4995,99,25,
4996,100,25,
4997,101,25,
4998,102,25,
4999,103,25,88.0
5000,104,25,
5001,105,25,
5002,106,25,
5003,107,25,
5004,108,25,
5005,109,25,
5006,110,25,63.0
5007,111,25,
5008,112,25,
5009,113,25,
5010,114,25,
5011,115,25,
5012,116,25,
5013,117,25,81.0
5014,118,25,
5015,119,25,32.0
5016,120,25,
5017,121,25,
5018,122,25,
5019,123,25,
5020,124,25,
5021,125,25,
5022,126,25,
5023,127,25,
5024,128,25,
5025,129,25,
5026,130,25,
5027,131,25,
5028,132,25,71.0
5029,133,25,11.0
5030,134,25,
5031,135,25,
5032,136,25,
5033,137,25,
5034,138,25,68.0
5035,139,25,
5036,140,25,
5037,141,25,
5038,142,25,
5039,143,25,
5040,144,25,
5041,145,25,
5042,146,25,60.0
5043,147,25,
5044,148,25,
5045,149,25,
5046,150,25,
5047,151,25,
5048,152,25,
5049,153,25,
5050,154,25,
5051,155,25,
5052,156,25,
5053,157,25,70.0
5054,158,25,
5055,159,25,
